timestamp,packet_id,pressure,accel_x,accel_y,accel_z
2025-06-10 18:16:59.305667,26,361.4,0.0114,-0.0615,1.1594
2025-06-10 18:16:59.405667,26,361.4,0.018,-0.0209,1.163
2025-06-10 18:16:59.505667,26,492.5,-0.0007,-0.0305,1.1699
2025-06-10 18:16:59.308798,27,361.4,0.018,-0.0209,1.163
2025-06-10 18:16:59.408798,27,492.5,-0.0007,-0.0305,1.1699
2025-06-10 18:16:59.508798,27,361.4,-0.0007,-0.0268,1.1635
2025-06-10 18:17:00.935015,43,99.3,-0.0073,-0.0209,1.1667
2025-06-10 18:17:01.035015,43,99.3,-0.0046,-0.0195,1.1623
2025-06-10 18:17:01.135015,43,230.4,-0.007,-0.0183,1.166
2025-06-10 18:17:01.799175,51,492.5,-0.0043,-0.0231,1.1713
2025-06-10 18:17:01.899175,51,623.6,-0.0043,-0.0187,1.1682
2025-06-10 18:17:01.999175,51,754.6,-0.0061,-0.0231,1.1669
2025-06-10 18:17:02.668800,60,361.4,-0.0024,-0.0241,1.1667
2025-06-10 18:17:02.768800,60,230.4,-0.0048,-0.0212,1.1708
2025-06-10 18:17:02.868800,60,361.4,-0.0043,-0.0258,1.1679
2025-06-10 18:17:02.965176,63,361.4,-0.0021,-0.0244,1.1687
2025-06-10 18:17:03.065176,63,99.3,-0.0043,-0.0234,1.176
2025-06-10 18:17:03.165176,63,230.4,-0.0036,-0.0227,1.1616
2025-06-10 18:17:03.365905,66,99.3,-0.0029,-0.0212,1.1662
2025-06-10 18:17:03.465905,66,230.4,-0.0012,-0.0217,1.1643
2025-06-10 18:17:03.565905,66,361.4,-0.0017,-0.0263,1.1679
2025-06-10 18:17:03.849166,72,361.4,-0.0029,-0.0212,1.1674
2025-06-10 18:17:03.949166,72,492.5,-0.0034,-0.0236,1.1672
2025-06-10 18:17:04.049166,72,230.4,-0.0014,-0.0261,1.1706
2025-06-10 18:17:04.473647,78,492.5,-0.0087,-0.0236,1.1694
2025-06-10 18:17:04.573647,78,492.5,-0.0053,-0.0217,1.1647
2025-06-10 18:17:04.673647,78,99.3,-0.0053,-0.0236,1.1684
2025-06-10 18:17:04.652332,80,99.3,-0.0053,-0.0236,1.1684
2025-06-10 18:17:04.752332,80,230.4,-0.0087,-0.0263,1.1618
2025-06-10 18:17:04.852332,80,492.5,-0.0058,-0.0229,1.1694
2025-06-10 18:17:05.396724,87,623.6,-0.0053,-0.0222,1.1726
2025-06-10 18:17:05.496724,87,754.6,0.0012,-0.0214,1.1696
2025-06-10 18:17:05.596724,87,754.6,-0.0026,-0.0278,1.1679
2025-06-10 18:17:05.694934,90,885.7,-0.007,-0.029,1.1701
2025-06-10 18:17:05.794934,90,623.6,-0.0078,-0.0278,1.1723
2025-06-10 18:17:05.894934,90,230.4,-0.0007,-0.0249,1.1662
2025-06-10 18:17:06.250756,96,492.5,-0.0034,-0.0234,1.177
2025-06-10 18:17:06.350756,96,361.4,-0.0019,-0.0214,1.1674
2025-06-10 18:17:06.450756,96,99.3,-0.0053,-0.0209,1.1665
2025-06-10 18:17:06.592512,99,230.4,-0.0014,-0.0234,1.1721
2025-06-10 18:17:06.692512,99,492.5,0.0002,-0.0222,1.1696
2025-06-10 18:17:06.792512,99,492.5,-0.0043,-0.0217,1.1713
2025-06-10 18:17:07.790090,111,-31.8,-0.0019,-0.0246,1.1701
2025-06-10 18:17:07.890090,111,99.3,-0.0056,-0.0195,1.1645
2025-06-10 18:17:07.990090,111,230.4,-0.01,-0.0241,1.1672
2025-06-10 18:17:08.958038,123,754.6,-0.0053,-0.0231,1.1684
2025-06-10 18:17:09.058038,123,623.6,0.0004,-0.0222,1.1721
2025-06-10 18:17:09.158038,123,361.4,-0.0046,-0.0261,1.1711
2025-06-10 18:17:09.510624,129,492.5,-0.0036,-0.0268,1.1662
2025-06-10 18:17:09.610624,129,230.4,0.0002,-0.0241,1.1694
2025-06-10 18:17:09.710624,129,230.4,-0.0058,-0.0239,1.174
2025-06-10 18:17:10.462714,138,754.6,-0.0058,-0.0197,1.166
2025-06-10 18:17:10.562714,138,623.6,0.0048,-0.0151,1.1674
2025-06-10 18:17:10.662714,138,230.4,-0.0036,-0.0239,1.1706
2025-06-10 18:17:11.009011,141,99.3,-0.0039,-0.0217,1.1691
2025-06-10 18:17:11.109011,141,361.4,-0.0026,-0.019,1.1672
2025-06-10 18:17:11.209011,141,623.6,-0.0063,-0.0214,1.1618
2025-06-10 18:17:11.350868,147,230.4,-0.0019,-0.0229,1.1721
2025-06-10 18:17:11.450868,147,623.6,-0.0043,-0.0227,1.1672
2025-06-10 18:17:11.550868,147,754.6,-0.0014,-0.0253,1.1721
2025-06-10 18:17:11.611982,150,623.6,-0.007,-0.0256,1.1726
2025-06-10 18:17:11.711982,150,623.6,-0.0053,-0.0187,1.1716
2025-06-10 18:17:11.811982,150,623.6,-0.009,-0.0224,1.1701
2025-06-10 18:17:12.227885,156,623.6,-0.0012,-0.0268,1.163
2025-06-10 18:17:12.327885,156,361.4,-0.0031,-0.0251,1.164
2025-06-10 18:17:12.427885,156,230.4,-0.0029,-0.0224,1.1701
2025-06-10 18:17:12.850986,162,230.4,-0.0029,-0.0202,1.1701
2025-06-10 18:17:12.950986,162,361.4,-0.0029,-0.0288,1.1691
2025-06-10 18:17:13.050986,162,361.4,-0.0053,-0.0236,1.1699
2025-06-10 18:17:13.109530,165,623.6,-0.0034,-0.0258,1.1667
2025-06-10 18:17:13.209530,165,754.6,-0.0056,-0.0214,1.1645
2025-06-10 18:17:13.309530,165,361.4,-0.0004,-0.0207,1.173
2025-06-10 18:17:13.702150,169,230.4,-0.0039,-0.0246,1.1735
2025-06-10 18:17:13.802150,169,361.4,-0.0031,-0.0227,1.1723
2025-06-10 18:17:13.902150,169,361.4,-0.0053,-0.0256,1.1665
2025-06-10 18:17:14.010072,174,361.4,-0.0053,-0.0222,1.1716
2025-06-10 18:17:14.110072,174,99.3,-0.0053,-0.0217,1.1733
2025-06-10 18:17:14.210072,174,99.3,-0.0031,-0.0227,1.1682
2025-06-10 18:17:14.608987,180,623.6,-0.0024,-0.0212,1.1652
2025-06-10 18:17:14.708987,180,754.6,-0.0034,-0.0214,1.1669
2025-06-10 18:17:14.808987,180,885.7,-0.0053,-0.0229,1.1689
2025-06-10 18:17:15.218869,185,492.5,-0.0068,-0.0222,1.1586
2025-06-10 18:17:15.318869,185,492.5,-0.008,-0.0236,1.1691
2025-06-10 18:17:15.418869,185,623.6,-0.0026,-0.0231,1.1679
2025-06-10 18:17:15.866883,192,230.4,-0.007,-0.0207,1.1696
2025-06-10 18:17:15.966883,192,230.4,-0.0063,-0.0244,1.1691
2025-06-10 18:17:16.066883,192,99.3,-0.0021,-0.0239,1.1745
2025-06-10 18:17:16.149669,195,230.4,-0.0063,-0.0239,1.1672
2025-06-10 18:17:16.249669,195,361.4,-0.007,-0.0207,1.1704
2025-06-10 18:17:16.349669,195,99.3,-0.0073,-0.02,1.1701
2025-06-10 18:17:16.688603,200,623.6,-0.0026,-0.0212,1.1669
