timestamp,packet_id,pressure,accel_x,accel_y,accel_z
2025-05-21 21:28:13.765481,33,2196.4,0.0222,-0.0073,0.9804
2025-05-21 21:28:13.765481,33,2196.4,0.0249,-0.0114,0.9682
2025-05-21 21:28:13.765481,33,2589.6,0.0246,-0.0122,0.9772
2025-05-21 21:28:13.314605,34,2196.4,0.0249,-0.0114,0.9682
2025-05-21 21:28:13.446605,34,2589.6,0.0246,-0.0122,0.9772
2025-05-21 21:28:14.262605,34,2589.6,0.0192,-0.0051,0.9763
2025-05-21 21:28:14.812745,37,2327.5,0.0256,-0.0085,0.9785
2025-05-21 21:28:14.948745,37,2196.4,0.0244,-0.0129,0.967
2025-05-21 21:28:15.764745,37,2065.4,0.0231,-0.0122,0.9731
2025-05-21 21:28:16.174417,40,2327.5,0.0222,-0.0109,0.9797
2025-05-21 21:28:16.322417,40,2327.5,0.0241,-0.008,0.9763
2025-05-21 21:28:17.262417,40,2589.6,0.019,-0.0139,0.977
2025-05-21 21:28:17.469935,42,2589.6,0.019,-0.0139,0.977
2025-05-21 21:28:17.629935,42,2851.8,0.0332,-0.0109,0.9814
2025-05-21 21:28:18.569935,42,2589.6,0.0246,-0.0107,0.9809
2025-05-21 21:28:18.434486,43,2851.8,0.0332,-0.0109,0.9814
2025-05-21 21:28:18.602486,43,2589.6,0.0246,-0.0107,0.9809
2025-05-21 21:28:18.762486,43,2327.5,0.0246,-0.01,0.9702
2025-05-21 21:28:19.183422,45,2327.5,0.0246,-0.01,0.9702
2025-05-21 21:28:19.355422,45,2458.6,0.0212,-0.0087,0.9702
2025-05-21 21:28:19.763422,45,2196.4,0.0224,-0.0124,0.9787
2025-05-21 21:28:19.143185,46,2458.6,0.0212,-0.0087,0.9702
2025-05-21 21:28:19.323185,46,2196.4,0.0224,-0.0124,0.9787
2025-05-21 21:28:20.263185,46,2327.5,0.0244,-0.0095,0.977
2025-05-21 21:28:21.036615,48,2327.5,0.0244,-0.0095,0.977
2025-05-21 21:28:21.220615,48,2589.6,0.0246,-0.0131,0.9787
2025-05-21 21:28:21.260615,48,2196.4,0.0231,-0.0126,0.9807
2025-05-21 21:28:21.630407,51,2458.6,0.0231,-0.0092,0.9711
2025-05-21 21:28:21.822407,51,2851.8,0.0139,-0.0129,0.9753
2025-05-21 21:28:22.762407,51,2458.6,0.0236,-0.0114,0.9714
2025-05-21 21:28:24.330480,54,2589.6,0.0236,-0.0102,0.9746
2025-05-21 21:28:24.534480,54,2589.6,0.0195,-0.0168,0.9768
2025-05-21 21:28:24.574480,54,2851.8,0.0168,-0.0126,0.9794
2025-05-21 21:28:25.825207,57,2589.6,0.027,-0.0102,0.9797
2025-05-21 21:28:26.029207,57,2458.6,0.0253,-0.0078,0.9775
2025-05-21 21:28:26.069207,57,2589.6,0.0207,-0.008,0.9765
2025-05-21 21:28:26.874160,60,2327.5,0.0219,-0.0168,0.9748
2025-05-21 21:28:27.102160,60,2589.6,0.0261,-0.0144,0.9833
2025-05-21 21:28:27.262160,60,2327.5,0.0236,-0.0053,0.9746
2025-05-21 21:28:27.581477,63,2720.7,0.0207,-0.0087,0.9738
2025-05-21 21:28:27.821477,63,2720.7,0.0192,-0.01,0.9797
2025-05-21 21:28:28.761477,63,2458.6,0.0192,-0.009,0.9716
2025-05-21 21:28:29.727064,66,2327.5,0.0212,-0.0065,0.9768
2025-05-21 21:28:29.979064,66,2589.6,0.0209,-0.007,0.9743
2025-05-21 21:28:30.263064,66,2589.6,0.0234,-0.0095,0.9809
2025-05-21 21:28:30.557964,69,2589.6,0.0222,-0.0073,0.9738
2025-05-21 21:28:30.821964,69,2458.6,0.0207,-0.0114,0.976
2025-05-21 21:28:31.761964,69,2327.5,0.0222,-0.0109,0.9748
2025-05-21 21:28:32.824706,72,2196.4,0.0219,-0.0039,0.9758
2025-05-21 21:28:33.100706,72,2982.9,0.02,-0.0092,0.9794
2025-05-21 21:28:33.260706,72,2458.6,0.0231,-0.0107,0.9724
2025-05-21 21:28:35.158275,78,2065.4,0.0251,-0.0087,0.9792
2025-05-21 21:28:35.446275,78,1934.3,0.0231,-0.0136,0.9838
2025-05-21 21:28:36.262275,78,2327.5,0.0234,-0.0124,0.9831
2025-05-21 21:28:36.752474,81,2065.4,0.027,-0.0124,0.9685
2025-05-21 21:28:37.064474,81,2458.6,0.0295,-0.009,0.9797
2025-05-21 21:28:37.760474,81,2196.4,0.0258,-0.019,0.9719
2025-05-21 21:28:38.243082,84,2458.6,0.0224,-0.0107,0.9814
2025-05-21 21:28:38.567082,84,2065.4,0.0263,-0.0122,0.9741
2025-05-21 21:28:39.263082,84,2589.6,0.0187,-0.0097,0.9797
2025-05-21 21:28:40.385478,87,2720.7,0.0229,-0.0134,0.9687
2025-05-21 21:28:40.721478,87,2196.4,0.0205,-0.0131,0.9699
2025-05-21 21:28:40.761478,87,2458.6,0.0175,-0.0109,0.9741
2025-05-21 21:28:41.930261,90,2458.6,0.02,-0.0085,0.9799
2025-05-21 21:28:42.278261,90,1934.3,0.0231,-0.0087,0.9765
2025-05-21 21:28:42.562261,90,2065.4,0.0222,-0.0087,0.9753
2025-05-21 21:28:43.989589,93,2327.5,0.0205,-0.0161,0.9819
2025-05-21 21:28:44.349589,93,2458.6,0.027,-0.0114,0.9707
2025-05-21 21:28:44.389589,93,2589.6,0.0278,-0.0126,0.9765
2025-05-21 21:28:44.862742,96,2851.8,0.0229,-0.0139,0.9741
2025-05-21 21:28:45.222742,96,2458.6,0.0192,-0.0129,0.9814
2025-05-21 21:28:45.262742,96,2458.6,0.0205,-0.0104,0.9765
2025-05-21 21:28:47.470905,102,2327.5,0.0244,-0.0119,0.976
2025-05-21 21:28:47.854905,102,2851.8,0.018,-0.0144,0.979
2025-05-21 21:28:48.262905,102,2851.8,0.0207,-0.0124,0.9843
2025-05-21 21:28:48.413469,105,2589.6,0.0234,-0.0114,0.9716
2025-05-21 21:28:48.821469,105,2458.6,0.0249,-0.017,0.9792
2025-05-21 21:28:49.761469,105,2851.8,0.0236,-0.0109,0.9689
2025-05-21 21:28:50.680682,108,2589.6,0.0212,-0.0122,0.9726
2025-05-21 21:28:51.100682,108,2327.5,0.0268,-0.0134,0.9804
2025-05-21 21:28:51.260682,108,2589.6,0.0285,-0.0109,0.9777
2025-05-21 21:28:52.467758,111,2720.7,0.0256,-0.0131,0.9794
2025-05-21 21:28:52.899758,111,2458.6,0.029,-0.0139,0.9733
2025-05-21 21:28:53.059758,111,2589.6,0.0266,-0.0112,0.9709
2025-05-21 21:28:53.534048,114,2327.5,0.0239,-0.0114,0.9729
2025-05-21 21:28:53.978048,114,2589.6,0.0283,-0.0119,0.976
2025-05-21 21:28:54.262048,114,2458.6,0.0275,-0.0109,0.9733
2025-05-21 21:28:54.364776,117,2720.7,0.027,-0.01,0.9804
2025-05-21 21:28:54.820776,117,2720.7,0.0283,-0.0104,0.9748
2025-05-21 21:28:55.760776,117,2851.8,0.0256,-0.0046,0.9772
2025-05-21 21:28:56.511029,120,2589.6,0.0234,-0.0114,0.975
2025-05-21 21:28:56.979029,120,2720.7,0.0241,-0.0139,0.977
2025-05-21 21:28:57.263029,120,2458.6,0.0166,-0.0124,0.9711
2025-05-21 21:28:58.432594,123,2458.6,0.0224,-0.0129,0.987
2025-05-21 21:28:58.912594,123,2720.7,0.0224,-0.0146,0.9711
2025-05-21 21:28:59.072594,123,2589.6,0.0246,-0.0107,0.9714
2025-05-21 21:28:59.731575,126,2065.4,0.0231,-0.0117,0.9753
2025-05-21 21:29:00.223575,126,2458.6,0.0214,-0.0126,0.9704
2025-05-21 21:29:00.263575,126,2982.9,0.019,-0.0097,0.9697
2025-05-21 21:29:00.873758,129,2196.4,0.0185,-0.0112,0.9748
2025-05-21 21:29:01.377758,129,2720.7,0.0307,-0.008,0.968
2025-05-21 21:29:02.073758,129,2720.7,0.0227,-0.0107,0.9733
2025-05-21 21:29:01.928582,132,2720.7,0.0236,-0.01,0.9758
2025-05-21 21:29:02.444582,132,2196.4,0.0207,-0.0161,0.9702
2025-05-21 21:29:03.260582,132,2589.6,0.0292,-0.0085,0.9714
2025-05-21 21:29:03.951224,135,2196.4,0.0239,-0.0085,0.9697
2025-05-21 21:29:04.479224,135,2458.6,0.0239,-0.0158,0.9782
2025-05-21 21:29:04.763224,135,2458.6,0.0202,-0.0104,0.9792
2025-05-21 21:29:04.906254,138,2327.5,0.0251,-0.0163,0.9716
2025-05-21 21:29:05.446254,138,2327.5,0.0229,-0.008,0.9838
2025-05-21 21:29:06.262254,138,2720.7,0.0234,-0.0104,0.9794
2025-05-21 21:29:06.269839,141,2851.8,0.0246,-0.0146,0.9785
2025-05-21 21:29:06.821839,141,2327.5,0.0273,-0.01,0.977
2025-05-21 21:29:07.761839,141,2589.6,0.0217,-0.0141,0.9729
2025-05-21 21:29:08.291252,144,2327.5,0.0219,-0.0139,0.9787
2025-05-21 21:29:08.855252,144,2327.5,0.0207,-0.0144,0.9787
2025-05-21 21:29:09.263252,144,2327.5,0.0163,-0.0075,0.9765
2025-05-21 21:29:09.247170,147,2327.5,0.0302,-0.0114,0.9748
2025-05-21 21:29:09.823170,147,2327.5,0.0339,-0.0083,0.9814
2025-05-21 21:29:10.763170,147,2196.4,0.0231,-0.0131,0.9729
2025-05-21 21:29:10.732454,150,2720.7,0.0329,-0.0117,0.9816
2025-05-21 21:29:11.320454,150,2589.6,0.0212,-0.0126,0.978
2025-05-21 21:29:12.260454,150,2327.5,0.02,-0.0092,0.9641
2025-05-21 21:29:12.878843,153,1934.3,0.0227,-0.018,0.979
2025-05-21 21:29:13.478843,153,2589.6,0.0205,-0.0017,0.9765
2025-05-21 21:29:13.762843,153,2458.6,0.0236,-0.0102,0.9709
2025-05-21 21:29:14.077680,156,2196.4,0.0236,-0.0156,0.9685
2025-05-21 21:29:14.689680,156,2458.6,0.0239,-0.0095,0.9743
2025-05-21 21:29:15.261680,156,2327.5,0.0222,-0.0141,0.9794
2025-05-21 21:29:15.320878,159,2458.6,0.0234,-0.0175,0.9736
2025-05-21 21:29:15.944878,159,2720.7,0.0227,-0.007,0.9831
2025-05-21 21:29:16.760878,159,2589.6,0.0244,-0.007,0.9758
2025-05-21 21:29:17.890700,162,2589.6,0.0205,-0.0073,0.9787
2025-05-21 21:29:18.526700,162,2589.6,0.02,-0.0141,0.9816
2025-05-21 21:29:18.566700,162,2458.6,0.0246,-0.0151,0.977
2025-05-21 21:29:18.954003,165,2327.5,0.0227,-0.0153,0.9743
2025-05-21 21:29:19.602003,165,2327.5,0.0249,-0.0109,0.9763
2025-05-21 21:29:19.762003,165,2458.6,0.0156,-0.0136,0.9753
2025-05-21 21:29:19.664044,168,2589.6,0.0239,-0.0153,0.9819
2025-05-21 21:29:20.324044,168,2327.5,0.0246,-0.009,0.9733
2025-05-21 21:29:21.264044,168,2327.5,0.0246,-0.0136,0.9726
2025-05-21 21:29:21.930951,171,2458.6,0.019,-0.0107,0.9748
2025-05-21 21:29:22.602951,171,2196.4,0.0236,-0.0083,0.9746
2025-05-21 21:29:22.762951,171,2327.5,0.0249,-0.0119,0.9704
2025-05-21 21:29:25.949077,177,2589.6,0.0219,-0.0126,0.9794
2025-05-21 21:29:26.633077,177,2589.6,0.0205,-0.0053,0.9765
2025-05-21 21:29:26.673077,177,2720.7,0.0246,-0.0097,0.976
2025-05-21 21:29:26.537703,180,2196.4,0.0268,-0.0087,0.9824
2025-05-21 21:29:27.221703,180,2196.4,0.0197,-0.0114,0.9836
2025-05-21 21:29:27.261703,180,2327.5,0.0185,-0.0173,0.9689
2025-05-21 21:29:27.223670,183,2327.5,0.0275,-0.0109,0.9689
2025-05-21 21:29:27.943670,183,2327.5,0.0217,-0.0119,0.9821
2025-05-21 21:29:28.759670,183,2458.6,0.0222,-0.0139,0.9731
2025-05-21 21:29:28.591946,186,2327.5,0.0253,-0.0119,0.9848
2025-05-21 21:29:29.323946,186,2458.6,0.0246,-0.0092,0.9746
2025-05-21 21:29:30.263946,186,2720.7,0.0219,-0.0134,0.9799
2025-05-21 21:29:30.383780,189,2196.4,0.0231,-0.0148,0.9787
2025-05-21 21:29:31.127780,189,2589.6,0.0258,-0.0083,0.9812
2025-05-21 21:29:32.067780,189,2458.6,0.0161,-0.0058,0.9826
2025-05-21 21:29:31.687728,192,2327.5,0.0207,-0.0134,0.9777
2025-05-21 21:29:32.443728,192,2327.5,0.0258,-0.0043,0.9738
2025-05-21 21:29:33.259728,192,2458.6,0.0214,-0.0104,0.9792
2025-05-21 21:29:33.054665,195,2327.5,0.0241,-0.0097,0.9755
2025-05-21 21:29:33.822665,195,2327.5,0.0249,-0.0158,0.9675
2025-05-21 21:29:34.762665,195,2851.8,0.0158,-0.0112,0.9753
2025-05-21 21:29:34.541688,198,2458.6,0.0207,-0.0166,0.9765
2025-05-21 21:29:35.321688,198,2589.6,0.0263,-0.0112,0.9743
2025-05-21 21:29:36.261688,198,2589.6,0.0205,-0.01,0.9645
2025-05-21 21:29:36.927718,201,2458.6,0.019,-0.0114,0.9797
2025-05-21 21:29:37.719718,201,2196.4,0.0239,-0.0056,0.9714
2025-05-21 21:29:37.759718,201,2589.6,0.0185,-0.0102,0.976
2025-05-21 21:29:38.715041,204,2065.4,0.0207,-0.0068,0.9768
2025-05-21 21:29:39.519041,204,1934.3,0.0202,-0.019,0.9824
2025-05-21 21:29:39.559041,204,2327.5,0.0273,-0.0107,0.9772
2025-05-21 21:29:39.249736,207,2065.4,0.0146,-0.0114,0.9714
2025-05-21 21:29:40.065736,207,2196.4,0.0258,-0.0104,0.9794
2025-05-21 21:29:40.761736,207,2327.5,0.0263,-0.0117,0.9797
2025-05-21 21:29:40.739295,210,2458.6,0.0288,-0.0058,0.9831
2025-05-21 21:29:41.567295,210,2458.6,0.0219,-0.0061,0.9824
2025-05-21 21:29:42.263295,210,2720.7,0.0212,-0.0109,0.978
2025-05-21 21:29:42.880990,213,2327.5,0.0224,-0.0129,0.9738
2025-05-21 21:29:43.720990,213,2589.6,0.0214,-0.0146,0.976
2025-05-21 21:29:43.760990,213,2327.5,0.0249,-0.0131,0.9804
2025-05-21 21:29:43.467551,216,2196.4,0.0219,-0.0058,0.9782
2025-05-21 21:29:44.319551,216,2458.6,0.0192,-0.0056,0.9746
2025-05-21 21:29:45.259551,216,2327.5,0.0195,-0.0073,0.967
2025-05-21 21:29:45.082665,219,2196.4,0.0231,-0.0114,0.9758
2025-05-21 21:29:45.946665,219,2458.6,0.0236,-0.01,0.9702
2025-05-21 21:29:46.762665,219,2196.4,0.0256,-0.0104,0.9736
2025-05-21 21:29:46.570338,222,1803.2,0.028,-0.0107,0.9731
2025-05-21 21:29:47.446338,222,2196.4,0.0251,-0.0095,0.9812
2025-05-21 21:29:48.262338,222,2196.4,0.0214,-0.0058,0.9765
2025-05-21 21:29:48.424787,225,2458.6,0.0202,-0.0095,0.9758
2025-05-21 21:29:49.312787,225,2458.6,0.0283,-0.0095,0.9812
2025-05-21 21:29:49.760787,225,2196.4,0.0163,-0.0097,0.977
2025-05-21 21:29:50.320243,228,2196.4,0.0234,-0.0124,0.9707
2025-05-21 21:29:51.220243,228,2589.6,0.0173,-0.0141,0.9792
2025-05-21 21:29:51.260243,228,2589.6,0.019,-0.0078,0.9702
2025-05-21 21:29:51.033751,231,2458.6,0.0207,-0.009,0.977
2025-05-21 21:29:51.945751,231,2458.6,0.0185,-0.0129,0.9714
2025-05-21 21:29:52.761751,231,2589.6,0.0253,-0.0141,0.9758
2025-05-21 21:29:53.604533,234,2327.5,0.0256,-0.0163,0.9799
2025-05-21 21:29:54.528533,234,2458.6,0.0202,-0.0139,0.9782
2025-05-21 21:29:54.568533,234,2196.4,0.027,-0.0109,0.9831
2025-05-21 21:29:53.883128,237,2589.6,0.0256,-0.0061,0.977
2025-05-21 21:29:54.819128,237,2458.6,0.0288,-0.0114,0.975
2025-05-21 21:29:55.759128,237,2458.6,0.0239,-0.0104,0.9743
