timestamp,pressure,accel_x,accel_y,accel_z
2025-05-02 14:59:31.395876,1058.4,0.0317,0.0192,0.9667
2025-05-02 14:59:31.395994,1058.4,0.0317,0.0192,0.9667
2025-05-02 14:59:31.445233,1058.4,0.0317,0.0192,0.9667
2025-05-02 14:59:31.445353,1058.4,0.0317,0.0192,0.9667
2025-05-02 14:59:31.495171,1032.2,0.0361,0.0424,0.8862
2025-05-02 14:59:31.495299,1032.2,0.0361,0.0424,0.8862
2025-05-02 14:59:31.694495,1019.0999999999999,0.0297,0.009,0.9833
2025-05-02 14:59:31.694876,1019.0999999999999,0.0297,0.009,0.9833
2025-05-02 14:59:31.843207,1032.2,0.0358,0.0087,0.9821
2025-05-02 14:59:31.843325,1032.2,0.0358,0.0087,0.9821
2025-05-02 14:59:31.938429,1058.4,0.038,0.0112,0.967
2025-05-02 14:59:31.938949,1058.4,0.038,0.0112,0.967
2025-05-02 14:59:32.196704,1032.2,0.0402,0.0136,0.9716
2025-05-02 14:59:32.196842,1032.2,0.0402,0.0136,0.9716
2025-05-02 14:59:32.287881,1032.2,0.0402,0.0136,0.9716
2025-05-02 14:59:32.288379,1032.2,0.0402,0.0136,0.9716
2025-05-02 14:59:32.384648,1006.0,0.0341,0.0078,0.9665
2025-05-02 14:59:32.384985,1006.0,0.0341,0.0078,0.9665
2025-05-02 14:59:32.640863,1058.4,0.0341,0.0134,0.9782
2025-05-02 14:59:32.641089,1058.4,0.0341,0.0134,0.9782
2025-05-02 14:59:32.937915,1032.2,0.0334,0.0036,0.966
2025-05-02 14:59:32.938184,1032.2,0.0334,0.0036,0.966
2025-05-02 14:59:33.042318,1032.2,0.0341,0.0075,0.9685
2025-05-02 14:59:33.042873,1032.2,0.0341,0.0075,0.9685
2025-05-02 14:59:33.135873,1032.2,0.0305,0.0104,0.9675
2025-05-02 14:59:33.136080,1032.2,0.0305,0.0104,0.9675
2025-05-02 14:59:33.181699,1032.2,0.0305,0.0104,0.9675
2025-05-02 14:59:33.182009,1032.2,0.0305,0.0104,0.9675
2025-05-02 14:59:33.286481,1019.0999999999999,0.0302,0.01,0.9755
2025-05-02 14:59:33.286656,1019.0999999999999,0.0302,0.01,0.9755
2025-05-02 14:59:33.340231,1032.2,0.0439,0.0012,0.968
2025-05-02 14:59:33.340576,1032.2,0.0439,0.0012,0.968
2025-05-02 14:59:33.494899,1032.2,0.0363,0.0068,0.9772
2025-05-02 14:59:33.495226,1032.2,0.0363,0.0068,0.9772
2025-05-02 14:59:33.579623,1032.2,0.0363,0.0068,0.9772
2025-05-02 14:59:33.579838,1032.2,0.0363,0.0068,0.9772
2025-05-02 14:59:33.596954,1019.0999999999999,0.0405,0.0073,0.9648
2025-05-02 14:59:33.597467,1019.0999999999999,0.0405,0.0073,0.9648
2025-05-02 14:59:33.694379,1032.2,0.0285,0.0087,0.9685
2025-05-02 14:59:33.694786,1032.2,0.0285,0.0087,0.9685
2025-05-02 14:59:33.778806,1032.2,0.0285,0.0087,0.9685
2025-05-02 14:59:33.779228,1032.2,0.0285,0.0087,0.9685
2025-05-02 14:59:33.937778,1084.6,0.0314,0.0078,0.9663
2025-05-02 14:59:33.937996,1084.6,0.0314,0.0078,0.9663
2025-05-02 14:59:34.095356,1058.4,0.0288,0.0102,0.9614
2025-05-02 14:59:34.095706,1058.4,0.0288,0.0102,0.9614
2025-05-02 14:59:34.187206,1058.4,0.0288,0.0102,0.9614
2025-05-02 14:59:34.187422,1058.4,0.0288,0.0102,0.9614
2025-05-02 14:59:34.239622,1058.4,0.0302,0.0048,0.968
2025-05-02 14:59:34.239836,1058.4,0.0302,0.0048,0.968
2025-05-02 14:59:34.295850,1071.5,0.0334,0.0144,0.9794
2025-05-02 14:59:34.296181,1071.5,0.0334,0.0144,0.9794
2025-05-02 14:59:34.389995,1071.5,0.0334,0.0144,0.9794
2025-05-02 14:59:34.390256,1071.5,0.0334,0.0144,0.9794
2025-05-02 14:59:34.585636,1045.3,0.0393,0.0112,0.9697
2025-05-02 14:59:34.585808,1045.3,0.0393,0.0112,0.9697
2025-05-02 14:59:34.794971,1032.2,0.0332,0.0136,0.9672
2025-05-02 14:59:34.795259,1032.2,0.0332,0.0136,0.9672
2025-05-02 14:59:34.881351,1032.2,0.0332,0.0136,0.9672
2025-05-02 14:59:34.881655,1032.2,0.0332,0.0136,0.9672
2025-05-02 14:59:35.177260,1045.3,0.0339,0.0078,0.976
2025-05-02 14:59:35.296916,1071.5,0.0417,0.0136,0.975
2025-05-02 14:59:35.297261,1071.5,0.0417,0.0136,0.975
2025-05-02 14:59:35.395859,1084.6,0.0434,0.0119,0.9685
2025-05-02 14:59:35.396228,1084.6,0.0434,0.0119,0.9685
2025-05-02 14:59:35.894925,1084.6,0.0361,0.0114,0.9565
2025-05-02 14:59:35.895092,1084.6,0.0361,0.0114,0.9565
2025-05-02 14:59:35.983760,1084.6,0.0361,0.0114,0.9565
2025-05-02 14:59:35.984259,1084.6,0.0361,0.0114,0.9565
2025-05-02 14:59:35.984439,1084.6,0.0361,0.0114,0.9565
2025-05-02 14:59:35.997448,1071.5,0.0344,0.0119,0.9709
2025-05-02 14:59:35.997663,1071.5,0.0344,0.0119,0.9709
2025-05-02 14:59:36.037605,1071.5,0.0344,0.0119,0.9709
2025-05-02 14:59:36.037828,1071.5,0.0344,0.0119,0.9709
2025-05-02 14:59:36.084074,1071.5,0.0344,0.0119,0.9709
2025-05-02 14:59:36.084885,1071.5,0.0344,0.0119,0.9709
2025-05-02 14:59:36.165730,1032.2,0.0336,0.0122,0.9741
2025-05-02 14:59:36.285657,1032.2,0.0361,0.0065,0.9736
2025-05-02 14:59:36.285876,1032.2,0.0361,0.0065,0.9736
2025-05-02 14:59:36.341746,1032.2,0.0346,0.01,0.9631
2025-05-02 14:59:36.341961,1032.2,0.0346,0.01,0.9631
2025-05-02 14:59:36.495896,1058.4,0.0334,0.0075,0.9699
2025-05-02 14:59:36.496110,1058.4,0.0334,0.0075,0.9699
2025-05-02 14:59:36.547276,1058.4,0.0334,0.0075,0.9699
2025-05-02 14:59:36.547931,1058.4,0.0334,0.0075,0.9699
2025-05-02 14:59:36.640768,1058.4,0.0371,0.0129,0.9616
2025-05-02 14:59:36.640928,1058.4,0.0371,0.0129,0.9616
2025-05-02 14:59:36.683029,1058.4,0.0371,0.0129,0.9616
2025-05-02 14:59:36.683320,1058.4,0.0371,0.0129,0.9616
2025-05-02 14:59:36.938236,1006.0,0.038,0.0104,0.9743
2025-05-02 14:59:37.186747,1045.3,0.0356,0.0085,0.9602
2025-05-02 14:59:37.186964,1045.3,0.0356,0.0085,0.9602
2025-05-02 14:59:37.282020,1058.4,0.0358,0.0131,0.9733
2025-05-02 14:59:37.282328,1058.4,0.0358,0.0131,0.9733
2025-05-02 14:59:37.481633,1071.5,0.0339,0.0051,0.9692
2025-05-02 14:59:37.481950,1071.5,0.0339,0.0051,0.9692
2025-05-02 14:59:37.495215,1032.2,0.0324,0.0095,0.9667
2025-05-02 14:59:37.495548,1032.2,0.0324,0.0095,0.9667
2025-05-02 14:59:37.583751,1032.2,0.0324,0.0095,0.9667
2025-05-02 14:59:37.584078,1032.2,0.0324,0.0095,0.9667
2025-05-02 14:59:37.796626,1006.0,0.0358,0.0097,0.9719
2025-05-02 14:59:37.796960,1006.0,0.0358,0.0097,0.9719
2025-05-02 14:59:37.943486,992.9,0.0314,0.007,0.9753
2025-05-02 14:59:37.943652,992.9,0.0314,0.007,0.9753
2025-05-02 14:59:38.044149,992.9,0.0288,0.0144,0.9785
2025-05-02 14:59:38.044363,992.9,0.0288,0.0144,0.9785
2025-05-02 14:59:38.342656,1032.2,0.0322,0.0104,0.9733
2025-05-02 14:59:38.342834,1032.2,0.0322,0.0104,0.9733
2025-05-02 14:59:38.396532,1032.2,0.0292,0.0102,0.976
2025-05-02 14:59:38.396767,1032.2,0.0292,0.0102,0.976
2025-05-02 14:59:38.443634,1032.2,0.0292,0.0102,0.976
2025-05-02 14:59:38.443964,1032.2,0.0292,0.0102,0.976
2025-05-02 14:59:39.687348,1019.0999999999999,0.0385,0.0114,0.9697
2025-05-02 14:59:39.687734,1019.0999999999999,0.0385,0.0114,0.9697
2025-05-02 14:59:39.696152,979.8,0.0361,0.0131,0.9692
2025-05-02 14:59:39.696672,979.8,0.0361,0.0131,0.9692
2025-05-02 14:59:40.045994,1006.0,0.0339,0.0097,0.9719
2025-05-02 14:59:40.046212,1006.0,0.0339,0.0097,0.9719
2025-05-02 14:59:40.281266,1058.4,0.0253,0.0078,0.9663
2025-05-02 14:59:40.281471,1058.4,0.0253,0.0078,0.9663
2025-05-02 14:59:40.337334,1032.2,0.0332,0.0126,0.9682
2025-05-02 14:59:40.337539,1032.2,0.0332,0.0126,0.9682
2025-05-02 14:59:40.595474,1032.2,0.0361,0.0073,0.9692
2025-05-02 14:59:40.595647,1032.2,0.0361,0.0073,0.9692
2025-05-02 14:59:40.896280,1019.0999999999999,0.031,0.0078,0.9714
2025-05-02 14:59:40.896645,1019.0999999999999,0.031,0.0078,0.9714
2025-05-02 14:59:41.489286,1045.3,0.0346,0.0112,0.9672
2025-05-02 14:59:41.489600,1045.3,0.0346,0.0112,0.9672
2025-05-02 14:59:41.815006,1032.2,0.038,0.0102,0.9667
2025-05-02 14:59:42.095152,1032.2,0.0268,0.0117,0.9763
2025-05-02 14:59:42.095478,1032.2,0.0268,0.0117,0.9763
2025-05-02 14:59:42.395269,1032.2,0.0383,0.0112,0.9753
2025-05-02 14:59:42.395796,1032.2,0.0383,0.0112,0.9753
2025-05-02 14:59:42.697265,1071.5,0.0397,0.0019,0.9675
2025-05-02 14:59:42.698073,1071.5,0.0397,0.0019,0.9675
2025-05-02 14:59:42.984498,1071.5,0.0314,0.0124,0.9675
2025-05-02 14:59:42.985027,1071.5,0.0314,0.0124,0.9675
2025-05-02 14:59:43.284489,1045.3,0.0275,0.0092,0.975
