timestamp,pressure,accel_x,accel_y,accel_z
2025-05-13 18:55:19.583795,1150.3,0.0412,-0.0136,0.9667
2025-05-13 18:55:19.584854,1150.3,0.0412,-0.0136,0.9667
2025-05-13 18:55:19.737864,1189.6,0.0314,-0.0061,0.9782
2025-05-13 18:55:19.738234,1189.6,0.0314,-0.0061,0.9782
2025-05-13 18:55:20.035007,1176.5,0.0378,-0.0126,0.9755
2025-05-13 18:55:20.035414,1176.5,0.0378,-0.0126,0.9755
2025-05-13 18:55:20.336889,1137.2,0.0319,-0.0114,0.9672
2025-05-13 18:55:20.337165,1137.2,0.0319,-0.0114,0.9672
2025-05-13 18:55:20.638015,1163.4,0.0317,-0.017,0.9753
2025-05-13 18:55:20.638200,1163.4,0.0317,-0.017,0.9753
2025-05-13 18:55:20.985068,1176.5,0.0324,-0.0163,0.976
2025-05-13 18:55:20.985304,1176.5,0.0324,-0.0163,0.976
2025-05-13 18:55:21.834963,1189.6,0.0317,-0.0197,0.9699
2025-05-13 18:55:21.835562,1163.4,0.0397,-0.0217,0.9682
2025-05-13 18:55:21.835908,1163.4,0.0397,-0.0217,0.9682
2025-05-13 18:55:21.882172,1163.4,0.0397,-0.0217,0.9682
2025-05-13 18:55:21.882613,1163.4,0.0397,-0.0217,0.9682
2025-05-13 18:55:21.930088,1163.4,0.0397,-0.0217,0.9682
2025-05-13 18:55:21.930576,1163.4,0.0397,-0.0217,0.9682
2025-05-13 18:55:22.178770,1163.4,0.0319,-0.0144,0.9748
2025-05-13 18:55:22.179202,1163.4,0.0319,-0.0144,0.9748
2025-05-13 18:55:22.486807,1176.5,0.0307,-0.0168,0.965
2025-05-13 18:55:22.487100,1176.5,0.0307,-0.0168,0.965
2025-05-13 18:55:23.076827,1124.1,0.0288,-0.0104,0.9702
2025-05-13 18:55:23.077126,1124.1,0.0288,-0.0104,0.9702
2025-05-13 18:55:23.337845,1176.5,0.0324,-0.0214,0.9699
2025-05-13 18:55:23.338125,1176.5,0.0324,-0.0214,0.9699
2025-05-13 18:55:23.639809,1176.5,0.0324,-0.0214,0.9699
