timestamp,pressure,accel_x,accel_y,accel_z
2025-05-09 12:46:43.242547,573.6,0.0344,-0.0119,0.9711
2025-05-09 12:46:43.242930,573.6,0.0344,-0.0119,0.9711
2025-05-09 12:46:43.295298,586.8,0.0446,-0.0068,0.9711
2025-05-09 12:46:43.295615,586.8,0.0446,-0.0068,0.9711
2025-05-09 12:46:43.368710,586.8,0.0446,-0.0068,0.9711
2025-05-09 12:46:43.486779,586.8,0.0349,-0.0146,0.9626
2025-05-09 12:46:43.487074,586.8,0.0349,-0.0146,0.9626
2025-05-09 12:46:43.539615,613.0,0.0297,-0.0185,0.9643
2025-05-09 12:46:43.540439,613.0,0.0297,-0.0185,0.9643
2025-05-09 12:46:43.540844,613.0,0.0297,-0.0185,0.9643
2025-05-09 12:46:43.695366,599.9,0.0383,-0.0051,0.958
2025-05-09 12:46:43.695875,599.9,0.0383,-0.0051,0.958
2025-05-09 12:46:43.790161,599.9,0.0383,-0.0051,0.958
2025-05-09 12:46:43.790483,599.9,0.0383,-0.0051,0.958
2025-05-09 12:46:43.918213,573.6,0.0322,-0.0119,0.9726
2025-05-09 12:46:44.001065,573.6,0.039,-0.0139,0.9711
2025-05-09 12:46:44.291571,534.3,0.0371,-0.0205,0.9699
2025-05-09 12:46:44.291749,534.3,0.0371,-0.0205,0.9699
2025-05-09 12:46:44.563804,639.2,0.0383,-0.0097,0.9687
2025-05-09 12:46:44.595263,613.0,0.04,-0.0156,0.9812
2025-05-09 12:46:44.595598,613.0,0.04,-0.0156,0.9812
2025-05-09 12:46:44.674820,613.0,0.04,-0.0156,0.9812
2025-05-09 12:46:44.995997,586.8,0.0378,-0.0107,0.9672
2025-05-09 12:46:44.996267,586.8,0.0378,-0.0107,0.9672
2025-05-09 12:46:45.144337,599.9,0.0358,-0.0107,0.9638
2025-05-09 12:46:45.144523,599.9,0.0358,-0.0107,0.9638
2025-05-09 12:46:45.186414,599.9,0.0358,-0.0107,0.9638
2025-05-09 12:46:45.186660,599.9,0.0358,-0.0107,0.9638
2025-05-09 12:46:45.197510,599.9,0.0339,-0.0085,0.9758
2025-05-09 12:46:45.197973,599.9,0.0339,-0.0085,0.9758
2025-05-09 12:46:45.338965,586.8,0.0356,-0.0092,0.9631
2025-05-09 12:46:45.339270,586.8,0.0356,-0.0092,0.9631
2025-05-09 12:46:45.386857,586.8,0.0356,-0.0092,0.9631
2025-05-09 12:46:45.387246,586.8,0.0356,-0.0092,0.9631
2025-05-09 12:46:45.396575,599.9,0.0349,-0.0134,0.9699
2025-05-09 12:46:45.396794,599.9,0.0349,-0.0134,0.9699
2025-05-09 12:46:45.491652,599.9,0.0349,-0.0134,0.9699
2025-05-09 12:46:45.491992,599.9,0.0349,-0.0134,0.9699
2025-05-09 12:46:45.799641,599.9,0.0366,-0.008,0.977
2025-05-09 12:46:46.283378,586.8,0.0346,-0.0104,0.965
2025-05-09 12:46:46.283669,586.8,0.0346,-0.0104,0.965
2025-05-09 12:46:46.340805,586.8,0.0385,-0.0126,0.9709
2025-05-09 12:46:46.341123,586.8,0.0385,-0.0126,0.9709
2025-05-09 12:46:46.439251,573.6,0.0332,-0.0227,0.9777
2025-05-09 12:46:46.439482,573.6,0.0332,-0.0227,0.9777
2025-05-09 12:46:46.705167,586.8,0.0358,-0.0185,0.965
2025-05-09 12:46:46.881273,599.9,0.0366,-0.0107,0.9614
2025-05-09 12:46:46.887502,599.9,0.0373,-0.0148,0.9707
2025-05-09 12:46:46.887818,599.9,0.0373,-0.0148,0.9707
2025-05-09 12:46:47.084707,560.5,0.0361,-0.0148,0.9682
2025-05-09 12:46:47.085079,560.5,0.0361,-0.0148,0.9682
2025-05-09 12:46:47.199346,599.9,0.04,-0.0117,0.9807
2025-05-09 12:46:47.199694,599.9,0.04,-0.0117,0.9807
2025-05-09 12:46:47.245701,599.9,0.04,-0.0117,0.9807
2025-05-09 12:46:47.245972,599.9,0.04,-0.0117,0.9807
2025-05-09 12:46:47.665482,613.0,0.0388,-0.009,0.9738
2025-05-09 12:46:47.681135,613.0,0.0388,-0.009,0.9738
2025-05-09 12:46:47.681446,613.0,0.0388,-0.009,0.9738
2025-05-09 12:46:47.796269,573.6,0.0344,-0.0161,0.9714
2025-05-09 12:46:47.797144,573.6,0.0344,-0.0161,0.9714
2025-05-09 12:46:48.140166,573.6,0.0339,-0.0124,0.9707
2025-05-09 12:46:48.357073,573.6,0.0412,-0.0112,0.9719
2025-05-09 12:46:48.738271,599.9,0.0419,-0.0092,0.9707
2025-05-09 12:46:48.738900,599.9,0.0419,-0.0092,0.9707
2025-05-09 12:46:48.806224,599.9,0.0419,-0.0092,0.9707
2025-05-09 12:46:49.386571,586.8,0.028,-0.0056,0.9863
2025-05-09 12:46:49.387101,586.8,0.028,-0.0056,0.9863
2025-05-09 12:46:49.397862,573.6,0.0244,-0.0146,0.9428
2025-05-09 12:46:49.398170,573.6,0.0244,-0.0146,0.9428
2025-05-09 12:46:49.906296,573.6,0.0383,-0.0053,0.9775
2025-05-09 12:46:50.737161,573.6,0.0339,-0.0053,0.9672
2025-05-09 12:46:50.829799,547.4,0.0439,-0.0139,0.9638
2025-05-09 12:46:50.890224,573.6,0.0366,-0.0073,0.9624
2025-05-09 12:46:51.116895,560.5,0.0375,-0.0146,0.9694
2025-05-09 12:46:51.438276,599.9,0.0385,0.0019,0.9558
2025-05-09 12:46:51.438557,599.9,0.0385,0.0019,0.9558
2025-05-09 12:46:52.947067,560.5,0.0312,-0.0166,0.9704
2025-05-09 12:46:52.947245,560.5,0.0312,-0.0166,0.9704
2025-05-09 12:46:53.543602,586.8,0.0314,-0.0112,0.9614
2025-05-09 12:46:53.544185,586.8,0.0314,-0.0112,0.9614
2025-05-09 12:46:53.900096,639.2,0.0373,-0.0102,0.9707
2025-05-09 12:46:54.146028,586.8,0.0317,-0.0136,0.9697
2025-05-09 12:46:54.146243,586.8,0.0317,-0.0136,0.9697
2025-05-09 12:46:54.996813,626.1,0.0385,-0.0068,0.9729
2025-05-09 12:46:55.345945,599.9,0.0332,-0.0126,0.9672
2025-05-09 12:46:55.346284,599.9,0.0332,-0.0126,0.9672
2025-05-09 12:46:56.197937,639.2,0.0341,-0.0173,0.9636
2025-05-09 12:46:56.288410,665.4,0.0336,-0.0109,0.9714
2025-05-09 12:46:56.288841,665.4,0.0336,-0.0109,0.9714
2025-05-09 12:46:56.597716,613.0,0.0571,-0.0166,1.031
2025-05-09 12:46:56.598314,613.0,0.0571,-0.0166,1.031
2025-05-09 12:46:56.901911,613.0,0.0468,-0.0366,0.9643
2025-05-09 12:46:57.744666,639.2,0.0371,-0.0051,0.9621
2025-05-09 12:46:57.745047,639.2,0.0371,-0.0051,0.9621
2025-05-09 12:47:00.187014,626.1,0.0366,-0.0139,0.966
2025-05-09 12:47:00.187266,626.1,0.0366,-0.0139,0.966
2025-05-09 12:47:00.493623,639.2,0.0354,-0.0175,0.9624
2025-05-09 12:47:01.696842,586.8,0.0397,-0.0175,0.9606
2025-05-09 12:47:01.697046,586.8,0.0397,-0.0175,0.9606
2025-05-09 12:47:02.195758,586.8,0.0344,-0.0178,0.9645
2025-05-09 12:47:02.196114,586.8,0.0344,-0.0178,0.9645
2025-05-09 12:47:03.195545,626.1,0.0322,-0.0175,0.9746
2025-05-09 12:47:03.196057,626.1,0.0322,-0.0175,0.9746
2025-05-09 12:47:03.740866,599.9,0.0288,-0.0104,0.979
2025-05-09 12:47:03.741136,599.9,0.0288,-0.0104,0.979
2025-05-09 12:47:04.340930,586.8,0.0354,-0.0119,0.9738
2025-05-09 12:47:04.341187,586.8,0.0354,-0.0119,0.9738
2025-05-09 12:47:06.136815,560.5,0.0368,-0.008,0.9692
2025-05-09 12:47:06.137229,560.5,0.0368,-0.008,0.9692
2025-05-09 12:47:06.179588,560.5,0.0368,-0.008,0.9692
2025-05-09 12:47:06.179894,560.5,0.0368,-0.008,0.9692
2025-05-09 12:47:07.096270,573.6,0.0373,-0.0107,0.9794
2025-05-09 12:47:07.096803,573.6,0.0373,-0.0107,0.9794
2025-05-09 12:47:07.920805,573.6,0.031,-0.0126,0.9687
2025-05-09 12:47:07.945566,573.6,0.031,-0.0126,0.9687
2025-05-09 12:47:07.945909,573.6,0.031,-0.0126,0.9687
2025-05-09 12:47:08.085861,573.6,0.0361,-0.0078,0.9702
2025-05-09 12:47:08.086230,573.6,0.0361,-0.0078,0.9702
