timestamp,pressure,accel_x,accel_y,accel_z
2025-05-09 12:40:49.907405,481.9,0.0339,-0.0114,0.9733
2025-05-09 12:40:49.907816,481.9,0.0339,-0.0114,0.9733
2025-05-09 12:40:50.221311,442.59999999999997,0.0371,-0.0073,0.9743
2025-05-09 12:40:50.866703,468.8,0.0463,-0.0075,0.9687
2025-05-09 12:40:50.867016,468.8,0.0463,-0.0075,0.9687
2025-05-09 12:40:52.206055,481.9,0.0346,-0.0134,0.9653
2025-05-09 12:40:52.674787,495.0,0.0249,-0.0161,0.965
2025-05-09 12:40:53.155252,495.0,0.031,-0.0095,0.9655
2025-05-09 12:40:53.155522,495.0,0.031,-0.0095,0.9655
2025-05-09 12:40:53.612544,521.2,0.0368,-0.008,0.9746
2025-05-09 12:40:53.612928,521.2,0.0368,-0.008,0.9746
2025-05-09 12:40:53.808660,455.7,0.039,-0.0126,0.9628
2025-05-09 12:40:53.809089,455.7,0.039,-0.0126,0.9628
2025-05-09 12:40:55.614583,508.1,0.0363,-0.0239,0.967
2025-05-09 12:40:55.614919,508.1,0.0363,-0.0239,0.967
2025-05-09 12:40:55.954378,481.9,0.038,-0.0102,0.9594
2025-05-09 12:40:55.954693,481.9,0.038,-0.0102,0.9594
2025-05-09 12:40:56.134562,468.8,0.0358,-0.0078,0.9733
2025-05-09 12:40:56.265300,495.0,0.0417,-0.0114,0.9685
2025-05-09 12:40:56.265690,495.0,0.0417,-0.0114,0.9685
2025-05-09 12:40:56.892117,521.2,0.049,-0.0207,0.9885
2025-05-09 12:40:57.458492,508.1,0.0383,-0.0122,0.9746
2025-05-09 12:40:57.458993,508.1,0.0383,-0.0122,0.9746
2025-05-09 12:40:57.746090,521.2,0.0439,-0.0136,0.9702
2025-05-09 12:40:57.785773,521.2,0.0393,-0.0061,0.9685
2025-05-09 12:40:58.049677,521.2,0.039,-0.0141,0.966
2025-05-09 12:40:58.050448,521.2,0.039,-0.0141,0.966
2025-05-09 12:40:59.513796,547.4,0.0363,-0.0117,0.968
2025-05-09 12:40:59.514115,547.4,0.0363,-0.0117,0.968
2025-05-09 12:40:59.565839,547.4,0.0358,-0.0141,0.9731
2025-05-09 12:40:59.566244,547.4,0.0358,-0.0141,0.9731
2025-05-09 12:40:59.811764,534.3,0.0354,-0.017,0.9682
2025-05-09 12:40:59.812132,534.3,0.0354,-0.017,0.9682
2025-05-09 12:41:00.309385,534.3,0.027,-0.0183,0.9697
2025-05-09 12:41:00.309904,534.3,0.027,-0.0183,0.9697
2025-05-09 12:41:00.710992,521.2,0.0393,-0.008,0.9719
2025-05-09 12:41:00.711391,521.2,0.0393,-0.008,0.9719
2025-05-09 12:41:01.067445,521.2,0.0344,-0.0146,0.9589
2025-05-09 12:41:01.068192,521.2,0.0344,-0.0146,0.9589
2025-05-09 12:41:01.412144,508.1,0.0351,-0.0117,0.9738
2025-05-09 12:41:01.412391,508.1,0.0351,-0.0117,0.9738
2025-05-09 12:41:01.665732,534.3,0.0332,-0.0129,0.9626
2025-05-09 12:41:01.665928,534.3,0.0332,-0.0129,0.9626
2025-05-09 12:41:01.918665,534.3,0.0332,-0.0129,0.9626
2025-05-09 12:41:02.205748,521.2,0.038,-0.0158,0.9711
2025-05-09 12:41:02.205926,521.2,0.038,-0.0158,0.9711
