timestamp,packet_id,pressure,accel_x,accel_y,accel_z
2025-07-15 19:01:57.939403,1,1409.5,0.0285,0.0356,1.0925
2025-07-15 19:01:58.043403,1,1409.5,0.0312,0.0341,1.0871
2025-07-15 19:01:58.143355,4,1409.5,0.0285,0.0356,1.0925
2025-07-15 19:01:58.247355,4,1409.5,0.0312,0.0341,1.0871
2025-07-15 19:01:58.339355,4,2064.8,0.0275,0.0336,1.0844
2025-07-15 19:01:59.038808,13,1933.8,0.0405,0.0361,1.0803
2025-07-15 19:01:59.138808,13,2064.8,0.0334,0.0334,1.0844
2025-07-15 19:01:59.238808,13,1802.7,0.0324,0.0351,1.0891
2025-07-15 19:01:59.938644,19,1802.7,0.0327,0.0378,1.0859
2025-07-15 19:02:00.038644,19,1671.6,0.0351,0.0322,1.0776
2025-07-15 19:02:00.138644,19,1933.8,0.04,0.0363,1.0839
2025-07-15 19:01:59.939261,22,1933.8,0.041,0.0327,1.0783
2025-07-15 19:02:00.039261,22,1802.7,0.0349,0.0351,1.0869
2025-07-15 19:02:00.139261,22,1802.7,0.0339,0.0341,1.0903
2025-07-15 19:02:00.241186,25,1671.6,0.0263,0.04,1.0861
2025-07-15 19:02:00.341186,25,1933.8,0.0295,0.0339,1.0957
2025-07-15 19:02:00.441186,25,2064.8,0.0256,0.0334,1.0913
2025-07-15 19:02:01.620781,34,1278.4,0.0314,0.0344,1.0905
2025-07-15 19:02:01.720781,34,1278.4,0.0292,0.0356,1.0781
2025-07-15 19:02:01.820781,34,1933.8,0.0346,0.0358,1.0854
2025-07-15 19:02:01.625105,38,2458.1,0.04,0.0346,1.0837
2025-07-15 19:02:01.725105,38,2327.0,0.0351,0.0344,1.0839
2025-07-15 19:02:01.825105,38,2327.0,0.0336,0.0344,1.0832
2025-07-15 19:02:01.739060,40,2327.0,0.0336,0.0344,1.0832
2025-07-15 19:02:01.839060,40,2195.9,0.0283,0.0375,1.0842
2025-07-15 19:02:01.939060,40,2327.0,0.0297,0.0314,1.0832
2025-07-15 19:02:02.040491,43,2195.9,0.0297,0.0346,1.093
2025-07-15 19:02:02.140491,43,2064.8,0.0278,0.0322,1.0839
2025-07-15 19:02:02.240491,43,2064.8,0.027,0.0351,1.0881
2025-07-15 19:02:02.437524,47,1933.8,0.0344,0.0341,1.0854
2025-07-15 19:02:02.537524,47,1933.8,0.0332,0.0373,1.0795
2025-07-15 19:02:02.637524,47,2195.9,0.0419,0.03,1.081
2025-07-15 19:02:02.638904,49,2195.9,0.0419,0.03,1.081
2025-07-15 19:02:02.738904,49,2195.9,0.0351,0.0341,1.0891
2025-07-15 19:02:02.838904,49,2064.8,0.0297,0.0334,1.091
2025-07-15 19:02:02.939821,52,2064.8,0.027,0.0339,1.0888
2025-07-15 19:02:03.039821,52,2064.8,0.0275,0.0336,1.0908
2025-07-15 19:02:03.139821,52,2195.9,0.031,0.0334,1.0876
